,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
18836,0.652,0.518,-9.374,0.0584,0.821,0.000655,0.377,0.284,127.96
18837,0.597,0.507,-7.705,0.0384,0.791,0.00218,0.105,0.33,132.747
18838,0.703,0.608,-7.99,0.0262,0.746,0.0345,0.123,0.507,111.089
18839,0.554,0.619,-7.172,0.0271,0.525,0.0,0.162,0.249,84.011
18840,0.609,0.413,-8.882,0.0324,0.831,0.00407,0.113,0.235,120.707
18841,0.756,0.896,-6.633,0.0379,0.496,0.0205,0.112,0.895,138.016
18842,0.607,0.462,-6.813,0.0288,0.722,0.0,0.0987,0.439,151.863
18843,0.733,0.583,-7.228,0.0336,0.755,0.000194,0.0823,0.228,96.111
18844,0.599,0.409,-7.962,0.0306,0.845,0.000544,0.113,0.234,123.877
18845,0.558,0.545,-9.237,0.0353,0.755,0.0751,0.146,0.333,78.012
18846,0.643,0.444,-8.24,0.0263,0.832,0.000372,0.143,0.261,123.952
18847,0.623,0.481,-7.641,0.0316,0.712,0.00349,0.071,0.347,130.018
18848,0.649,0.63,-7.034,0.0313,0.344,4.52e-05,0.0959,0.394,144.051
18849,0.708,0.82,-5.533,0.0266,0.0259,0.00346,0.0248,0.872,125.014
18850,0.582,0.765,-6.262,0.0303,0.0326,0.0011,0.136,0.614,87.943
18851,0.668,0.533,-7.215,0.0261,0.413,0.00142,0.0959,0.217,128.991
18852,0.689,0.635,-7.153,0.0251,0.12,0.000206,0.121,0.439,104.971
18853,0.562,0.884,-6.007,0.055,0.283,0.00155,0.0755,0.726,90.051
18854,0.444,0.697,-5.549,0.0281,0.0659,6.09e-05,0.37,0.36,142.971
18855,0.591,0.835,-6.153,0.0325,0.0772,0.00812,0.157,0.672,135.123
18856,0.608,0.708,-6.113,0.0258,0.0923,0.0,0.138,0.57,126.026
18857,0.702,0.877,-5.444,0.0295,0.216,0.000727,0.154,0.847,125.977
18858,0.611,0.626,-6.869,0.0327,0.0461,4.49e-05,0.0659,0.544,133.843
18859,0.393,0.637,-5.949,0.0357,0.0856,1.32e-06,0.104,0.325,204.469
18860,0.425,0.665,-5.54,0.0363,0.621,0.00356,0.104,0.263,131.174
18861,0.649,0.63,-7.034,0.0313,0.344,4.52e-05,0.0959,0.394,144.051
18862,0.708,0.82,-5.533,0.0266,0.0259,0.00346,0.0248,0.872,125.014
18863,0.582,0.765,-6.262,0.0303,0.0326,0.0011,0.136,0.614,87.943
18864,0.668,0.533,-7.215,0.0261,0.413,0.00142,0.0959,0.217,128.991
18865,0.689,0.635,-7.153,0.0251,0.12,0.000206,0.121,0.439,104.971
18866,0.562,0.884,-6.007,0.055,0.283,0.00155,0.0755,0.726,90.051
18867,0.444,0.697,-5.549,0.0281,0.0659,6.09e-05,0.37,0.36,142.971
18868,0.591,0.835,-6.153,0.0325,0.0772,0.00812,0.157,0.672,135.123
18869,0.608,0.708,-6.113,0.0258,0.0923,0.0,0.138,0.57,126.026
18870,0.702,0.877,-5.444,0.0295,0.216,0.000727,0.154,0.847,125.977
18871,0.611,0.626,-6.869,0.0327,0.0461,4.49e-05,0.0659,0.544,133.843
18872,0.393,0.637,-5.949,0.0357,0.0856,1.32e-06,0.104,0.325,204.469
18873,0.434,0.68,-5.119,0.0359,0.612,0.00348,0.101,0.255,131.237
18874,0.779,0.93,-3.849,0.0728,0.0855,0.0,0.0811,0.929,138.086
18875,0.566,0.65,-5.517,0.0276,0.0416,0.000448,0.207,0.408,120.058
18876,0.687,0.877,-5.835,0.0303,0.199,0.0038,0.126,0.903,124.012
18877,0.612,0.995,-6.829,0.0409,0.00302,0.479,0.34,0.672,135.956
18878,0.486,0.675,-6.345,0.0353,0.466,0.0,0.97,0.417,129.08
18879,0.531,0.931,-4.516,0.0365,0.0629,3.24e-05,0.761,0.686,135.291
18880,0.546,0.908,-5.067,0.0405,0.0548,0.0,0.789,0.477,132.599
18881,0.436,0.6,-8.027,0.0292,0.375,0.000849,0.759,0.243,138.417
18882,0.582,0.784,-6.174,0.032,0.178,0.00117,0.702,0.595,137.758
18883,0.467,0.98,-4.24,0.066,0.135,0.0,0.976,0.776,149.945
18884,0.635,0.68,-6.945,0.0268,0.485,0.00151,0.738,0.534,113.979
18885,0.352,0.425,-8.704,0.0288,0.606,0.0,0.815,0.246,133.581
18886,0.548,0.727,-5.812,0.0421,0.231,3.01e-06,0.972,0.482,135.39
18887,0.521,0.495,-8.841,0.0349,0.701,4.44e-05,0.801,0.262,128.841
18888,0.581,0.914,-4.683,0.0353,0.075,0.0,0.876,0.883,120.652
18889,0.527,0.699,-6.618,0.0315,0.422,0.000373,0.982,0.369,130.177
18890,0.407,0.99,-3.499,0.0887,0.00529,2.17e-05,0.98,0.544,141.039
18891,0.275,0.995,-1.567,0.0812,0.0127,1.1e-06,0.942,0.692,152.916
18892,0.408,0.964,-3.52,0.085,0.0831,0.0,0.7,0.595,171.753
18893,0.381,0.657,-6.336,0.0367,0.471,4.51e-06,0.828,0.253,140.665
18894,0.5,0.888,-3.62,0.0546,0.365,0.0,0.956,0.479,119.412
18895,0.496,0.675,-6.359,0.035,0.467,0.0,0.967,0.367,128.913
18896,0.537,0.935,-4.501,0.0376,0.0623,2.7e-05,0.763,0.661,135.277
18897,0.549,0.913,-5.061,0.0405,0.0559,0.0,0.788,0.452,132.594
18898,0.447,0.608,-8.02,0.0293,0.391,0.00128,0.773,0.235,138.744
18899,0.472,0.982,-4.216,0.0645,0.153,0.0,0.974,0.721,149.964
18900,0.63,0.679,-6.938,0.0261,0.476,0.00149,0.733,0.54,113.985
18901,0.357,0.411,-8.659,0.0284,0.645,0.0,0.801,0.273,132.818
18902,0.556,0.718,-5.833,0.0425,0.226,7.18e-06,0.971,0.501,135.395
18903,0.528,0.496,-8.801,0.0349,0.714,3.17e-05,0.8,0.253,128.42
18904,0.58,0.926,-4.648,0.0352,0.083,0.0,0.885,0.873,120.647
18905,0.521,0.728,-6.704,0.0334,0.439,0.000269,0.98,0.417,130.214
18906,0.277,0.995,-1.565,0.0777,0.0137,1.23e-06,0.924,0.717,152.853
18907,0.406,0.962,-3.53,0.102,0.0861,0.0,0.747,0.605,171.763
18908,0.374,0.666,-6.318,0.0376,0.451,4.48e-06,0.815,0.27,140.404
18909,0.495,0.885,-3.629,0.0529,0.339,0.0,0.962,0.493,119.454
18910,0.638,0.876,-6.201,0.0316,0.0291,2.1e-05,0.129,0.449,101.913
18911,0.571,0.83,-6.757,0.046,0.265,0.0,0.0764,0.483,159.872
18912,0.627,0.501,-8.072,0.0226,0.421,6.45e-06,0.157,0.151,93.02
18913,0.627,0.53,-7.952,0.0266,0.661,2.2e-05,0.157,0.314,121.052
18914,0.562,0.739,-8.857,0.0337,0.216,0.00371,0.107,0.467,161.952
18915,0.512,0.906,-5.274,0.0357,0.246,0.00503,0.144,0.962,165.066
18916,0.661,0.603,-9.403,0.0329,0.457,0.00413,0.0963,0.312,119.911
18917,0.657,0.644,-8.171,0.0727,0.245,0.0,0.0362,0.507,171.993
18918,0.671,0.773,-7.872,0.0343,0.0548,0.03,0.471,0.673,116.071
18919,0.535,0.508,-9.806,0.0243,0.802,0.00279,0.123,0.33,98.929
18920,0.525,0.534,-7.95,0.0294,0.656,0.000445,0.143,0.353,140.124
18921,0.654,0.209,-16.145,0.111,0.795,0.54,0.17,0.307,124.143
18922,0.496,0.172,-18.977,0.0392,0.918,0.922,0.103,0.494,162.747
18923,0.375,0.662,-10.043,0.0496,0.2,0.242,0.213,0.386,120.07
18924,0.346,0.153,-21.234,0.0497,0.68,0.000587,0.971,0.04,119.29
18925,0.499,0.273,-20.029,0.0676,0.643,0.0,0.929,0.323,117.763
18926,0.316,0.198,-18.438,0.0357,0.599,3.01e-06,0.154,0.151,138.477
18927,0.329,0.238,-16.687,0.032,0.657,0.00373,0.845,0.0929,144.815
18928,0.301,0.32,-16.355,0.0402,0.622,0.0,0.21,0.18,134.241
18929,0.439,0.379,-14.076,0.0449,0.221,1.27e-05,0.768,0.281,139.317
18930,0.41,0.842,-10.899,0.242,0.239,9.81e-05,0.156,0.571,174.357
18931,0.49,0.613,-12.667,0.0372,0.209,0.0,0.329,0.28,151.539
18932,0.551,0.528,-10.848,0.0562,0.215,0.00015,0.782,0.505,126.039
18933,0.438,0.493,-12.859,0.0627,0.254,0.00067,0.941,0.298,133.243
18934,0.456,0.343,-18.3,0.0463,0.665,0.0,0.934,0.372,135.26
18935,0.437,0.619,-12.564,0.0494,0.241,0.000221,0.885,0.48,133.84
18936,0.481,0.363,-16.623,0.045,0.4,1.45e-06,0.748,0.118,133.795
18937,0.464,0.443,-13.014,0.0422,0.381,0.0,0.87,0.265,141.129
18938,0.464,0.443,-14.619,0.0285,0.384,0.022,0.381,0.11,169.992
18939,0.457,0.364,-11.043,0.0308,0.291,0.0,0.237,0.119,130.064
18940,0.596,0.587,-8.099,0.0274,0.19,8.57e-05,0.127,0.258,132.04
18941,0.55,0.844,-8.86,0.0359,0.126,0.00141,0.223,0.679,82.956
18942,0.497,0.361,-11.836,0.0291,0.613,2.37e-06,0.106,0.142,133.952
18943,0.48,0.52,-10.393,0.0268,0.208,0.000374,0.0788,0.511,143.503
18944,0.516,0.492,-9.682,0.0272,0.23,1.03e-06,0.143,0.245,140.016
18945,0.725,0.653,-9.365,0.0238,0.134,0.00675,0.272,0.582,103.003
18946,0.693,0.651,-7.89,0.0259,0.107,0.000547,0.118,0.489,116.057
18947,0.553,0.526,-8.799,0.0295,0.26,2.1e-05,0.12,0.148,120.003
18948,0.592,0.916,-7.728,0.0486,0.00399,0.153,0.282,0.855,123.031
18949,0.5,0.544,-9.251,0.0278,0.184,8.45e-05,0.144,0.204,138.065
18950,0.615,0.88,-8.499,0.0411,0.0386,0.00371,0.364,0.707,139.001
18951,0.544,0.322,-11.85,0.0295,0.0429,5.14e-06,0.239,0.194,123.976
18952,0.517,0.556,-9.785,0.0265,0.0588,6.6e-05,0.136,0.194,140.003
18953,0.598,0.907,-7.205,0.0283,0.00519,0.00969,0.124,0.79,130.318
18954,0.181,0.226,-15.432,0.0333,0.67,0.000131,0.167,0.142,77.341
18955,0.522,0.469,-11.24,0.0261,0.196,0.0,0.148,0.532,142.912
18956,0.645,0.827,-8.4,0.0282,0.0421,6.46e-05,0.331,0.786,120.011
18957,0.544,0.457,-9.628,0.0329,0.0982,6.54e-06,0.374,0.15,130.021
18958,0.694,0.743,-7.578,0.0299,0.128,0.0014,0.239,0.81,125.995
18959,0.601,0.412,-11.963,0.0361,0.147,0.00585,0.263,0.464,204.064
18960,0.497,0.523,-9.306,0.0307,0.191,0.000102,0.141,0.194,138.061
18961,0.611,0.888,-8.463,0.0421,0.0356,0.00542,0.409,0.672,138.999
18962,0.545,0.332,-11.767,0.0292,0.0472,3.14e-06,0.222,0.189,124.004
18963,0.52,0.555,-9.838,0.0262,0.0648,6.38e-05,0.138,0.206,140.016
18964,0.604,0.904,-7.231,0.0287,0.00535,0.00638,0.119,0.769,130.313
18965,0.185,0.234,-15.397,0.0358,0.67,0.000271,0.16,0.153,172.154
18966,0.522,0.476,-11.297,0.0265,0.213,0.0,0.311,0.581,142.94
18967,0.642,0.82,-8.513,0.0278,0.0454,0.000148,0.377,0.789,120.031
18968,0.55,0.447,-9.753,0.0309,0.0844,3.74e-06,0.361,0.186,129.952
18969,0.696,0.742,-7.641,0.0294,0.108,0.00171,0.173,0.837,125.991
18970,0.764,0.407,-11.999,0.0307,0.131,0.00534,0.297,0.458,101.988
18971,0.776,0.877,-7.519,0.046,0.0404,1.37e-06,0.26,0.963,138.289
18972,0.655,0.437,-11.83,0.0282,0.332,3.13e-06,0.159,0.226,132.254
18973,0.661,0.739,-8.369,0.0274,0.0166,2.66e-05,0.0565,0.887,94.2
18974,0.747,0.666,-7.356,0.0282,0.0617,0.000976,0.2,0.93,92.99
18975,0.589,0.421,-10.209,0.0257,0.324,1.6e-06,0.162,0.214,105.234
18976,0.713,0.594,-11.263,0.0251,0.182,0.0016,0.187,0.412,95.613
18977,0.556,0.306,-10.361,0.0293,0.726,2.73e-06,0.121,0.24,126.701
18978,0.513,0.818,-9.254,0.0448,0.0955,1.71e-06,0.122,0.423,95.196
18979,0.786,0.716,-9.732,0.0488,0.0535,0.0,0.0555,0.82,135.843
18980,0.659,0.979,-10.155,0.0433,0.0783,0.00106,0.125,0.787,134.013
18981,0.66,0.704,-9.108,0.0326,0.0638,0.00213,0.049,0.857,93.165
18982,0.795,0.568,-8.379,0.0296,0.205,1.62e-05,0.202,0.844,95.573
18983,0.496,0.46,-10.004,0.0287,0.328,0.0146,0.123,0.228,120.206
18984,0.452,0.177,-14.816,0.0294,0.646,0.0449,0.0929,0.202,70.53
18985,0.441,0.562,-9.053,0.0323,0.385,3.61e-05,0.793,0.259,137.163
18986,0.568,0.756,-7.568,0.0478,0.0449,0.000316,0.143,0.693,187.604
18987,0.433,0.529,-11.415,0.0254,0.642,0.000599,0.121,0.57,96.67
18988,0.499,0.455,-11.642,0.0263,0.461,0.0261,0.154,0.44,137.562
18989,0.302,0.561,-8.114,0.0341,0.707,0.0,0.108,0.673,154.72
18990,0.534,0.465,-11.281,0.0284,0.684,7.24e-06,0.261,0.663,130.16
18991,0.339,0.348,-13.28,0.0352,0.599,0.0029,0.165,0.353,146.337
18992,0.446,0.581,-12.25,0.0347,0.638,0.00043,0.214,0.776,83.468
18993,0.559,0.493,-14.195,0.0462,0.119,0.0,0.362,0.761,82.458
18994,0.521,0.597,-15.39,0.0304,0.0155,0.00022,0.92,0.735,141.646
18995,0.478,0.401,-15.495,0.0469,0.527,6.79e-06,0.0996,0.475,129.688
18996,0.335,0.409,-14.546,0.0523,0.297,0.0,0.166,0.411,148.676
18997,0.444,0.368,-15.553,0.0318,0.803,5.1e-05,0.137,0.371,137.452
18998,0.194,0.0338,-24.457,0.0442,0.919,0.0616,0.0976,0.053,124.321
18999,0.238,0.0361,-26.712,0.0398,0.891,0.848,0.103,0.196,74.133
19000,0.394,0.618,-14.356,0.0343,0.0272,0.00161,0.0906,0.789,149.462
19001,0.549,0.497,-17.216,0.0376,0.0728,0.000118,0.119,0.926,78.537
19002,0.214,0.0574,-25.655,0.0374,0.975,0.884,0.108,0.149,76.557
19003,0.43,0.101,-21.927,0.0349,0.897,0.000953,0.0814,0.278,83.763
19004,0.176,0.0393,-25.502,0.0418,0.935,0.905,0.381,0.0387,54.313
19005,0.336,0.091,-20.877,0.0381,0.927,0.0,0.093,0.205,55.225
19006,0.402,0.526,-13.675,0.0607,0.0699,0.0864,0.113,0.315,135.101
19007,0.62,0.371,-14.845,0.0323,0.741,0.000209,0.0892,0.444,130.468
19008,0.565,0.685,-14.596,0.0369,0.539,1.93e-06,0.173,0.679,82.973
19009,0.381,0.811,-12.544,0.0651,0.00709,0.0,0.155,0.792,185.079
19010,0.573,0.34,-14.522,0.0318,0.614,0.0,0.148,0.457,131.642
19011,0.747,0.641,-14.295,0.0303,0.0955,0.00114,0.0755,0.964,108.021
19012,0.455,0.785,-12.04,0.0485,0.139,4.45e-05,0.101,0.85,150.705
19013,0.471,0.517,-13.261,0.0314,0.83,0.279,0.108,0.818,156.652
19014,0.442,0.487,-14.326,0.0434,0.0681,0.0,0.0635,0.818,135.864
19015,0.548,0.81,-11.358,0.0318,0.091,1.56e-05,0.112,0.869,140.493
19016,0.686,0.519,-14.15,0.0915,0.48,0.0,0.937,0.937,144.211
19017,0.659,0.595,-12.211,0.0241,0.24,0.00171,0.0695,0.843,96.976
19018,0.469,0.406,-16.32,0.0481,0.346,0.000589,0.157,0.809,161.015
19019,0.477,0.273,-13.493,0.0326,0.682,0.00049,0.0809,0.321,97.208
19020,0.321,0.535,-15.937,0.0509,0.00148,1.49e-05,0.966,0.708,164.182
19021,0.688,0.496,-13.811,0.0347,0.151,0.000973,0.133,0.837,87.335
19022,0.643,0.301,-15.688,0.0405,0.611,2.6e-06,0.12,0.593,146.279
19023,0.532,0.144,-16.27,0.0344,0.933,8.99e-06,0.0859,0.219,123.177
19024,0.663,0.788,-7.484,0.0314,0.00838,0.143,0.19,0.476,101.779
19025,0.426,0.647,-8.228,0.0279,0.0163,0.00118,0.106,0.311,75.944
19026,0.581,0.85,-8.396,0.0325,0.00274,0.375,0.322,0.495,100.793
19027,0.546,0.88,-7.645,0.0437,0.0221,0.0497,0.049,0.716,109.08
19028,0.541,0.913,-6.449,0.0298,0.00997,0.117,0.296,0.962,134.378
19029,0.522,0.467,-11.607,0.0263,0.0431,0.00596,0.125,0.285,73.59
19030,0.535,0.454,-10.255,0.0258,0.0634,1.43e-05,0.24,0.325,133.08
19031,0.582,0.664,-8.897,0.025,0.00101,0.000971,0.0517,0.364,98.875
19032,0.65,0.857,-8.229,0.0385,0.0076,0.00284,0.116,0.735,115.095
19033,0.606,0.734,-9.726,0.0334,0.0172,0.0624,0.11,0.57,91.616
19034,0.305,0.29,-12.623,0.0321,0.329,0.0,0.0896,0.088,124.664
19035,0.459,0.728,-8.199,0.0339,0.00156,0.000242,0.145,0.22,82.442
19036,0.662,0.8,-9.018,0.0273,0.00461,0.0877,0.115,0.872,136.101
19037,0.536,0.564,-11.506,0.0333,0.0035,2.05e-05,0.296,0.62,139.219
19038,0.626,0.809,-9.692,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321
19039,0.659,0.453,-12.731,0.0307,0.0154,0.000616,0.0894,0.394,96.772
19040,0.65,0.755,-9.645,0.0281,8.12e-05,0.0145,0.326,0.782,124.844
19041,0.78,0.807,-9.14,0.0358,0.00532,0.000134,0.31,0.884,130.107
19042,0.779,0.534,-11.883,0.0455,0.0499,0.00268,0.0616,0.668,139.165
19043,0.756,0.422,-12.967,0.0292,0.0165,0.00183,0.0368,0.487,112.751
19044,0.607,0.721,-9.891,0.0271,0.000483,2.15e-05,0.157,0.683,137.182
19045,0.493,0.457,-11.071,0.0279,0.00175,0.00317,0.207,0.111,153.465
19046,0.633,0.441,-13.941,0.0258,0.37,0.00194,0.119,0.498,109.818
19047,0.636,0.876,-8.041,0.0294,0.000216,0.339,0.277,0.91,142.028
19048,0.776,0.626,-13.444,0.0374,0.508,1.32e-06,0.0942,0.882,120.693
19049,0.745,0.477,-14.263,0.0379,0.628,7.3e-06,0.258,0.889,100.372
19050,0.378,0.329,-16.663,0.06,0.75,0.00192,0.0861,0.383,176.63
19051,0.529,0.432,-14.245,0.0333,0.524,0.0,0.115,0.555,94.382
19052,0.767,0.552,-12.89,0.0388,0.53,0.0,0.745,0.799,116.736
19053,0.804,0.457,-14.485,0.0352,0.634,0.000133,0.0834,0.756,115.159
19054,0.719,0.915,-7.589,0.0355,0.103,0.000404,0.233,0.971,127.88
19055,0.625,0.676,-10.944,0.0321,0.091,0.000665,0.205,0.6,161.84
19056,0.668,0.87,-8.319,0.0321,0.0206,0.00188,0.266,0.924,117.497
19057,0.643,0.89,-8.359,0.0325,0.042,0.00102,0.03,0.965,134.9
19058,0.332,0.392,-10.685,0.033,0.29,0.0159,0.189,0.18,58.822
19059,0.614,0.906,-6.512,0.0544,0.0298,6.94e-06,0.395,0.938,134.89
19060,0.701,0.887,-7.402,0.0477,0.0197,0.000482,0.372,0.792,116.408
19061,0.718,0.83,-8.655,0.0606,0.194,0.0,0.0404,0.953,101.955
19062,0.723,0.823,-7.834,0.0297,0.0257,8.77e-05,0.121,0.677,132.934
19063,0.501,0.493,-9.651,0.0271,0.328,0.0,0.162,0.103,68.412
19064,0.661,0.795,-7.915,0.0356,0.294,0.0,0.174,0.79,140.013
19065,0.67,0.705,-10.967,0.0411,6.25e-05,0.276,0.155,0.738,136.189
19066,0.721,0.596,-11.57,0.0274,0.726,0.00198,0.0718,0.916,136.312
19067,0.784,0.634,-10.24,0.0433,0.0139,0.00377,0.0496,0.952,118.955
19068,0.764,0.851,-14.597,0.0298,0.0286,0.0136,0.0719,0.968,136.982
19069,0.555,0.412,-17.64,0.0459,0.124,0.000193,0.297,0.261,169.092
19070,0.747,0.509,-15.967,0.0301,0.0288,0.000796,0.053,0.827,115.401
19071,0.582,0.844,-13.798,0.0432,0.052,0.0468,0.314,0.916,170.006
19072,0.546,0.311,-16.372,0.0307,0.232,8.54e-06,0.117,0.27,153.77
19073,0.678,0.362,-16.04,0.0293,0.425,3.21e-06,0.309,0.364,112.217
19074,0.656,0.588,-14.097,0.0273,0.0269,0.000105,0.0379,0.845,140.961
19075,0.696,0.672,-15.328,0.0577,0.0352,0.000584,0.177,0.894,150.144
19076,0.71,0.253,-16.128,0.0284,0.285,2.35e-06,0.0705,0.436,101.702
19077,0.683,0.407,-16.006,0.0356,0.0662,2.28e-05,0.0817,0.309,142.07
19078,0.444,0.2,-18.8,0.0313,0.498,2.07e-06,0.0984,0.103,132.486
19079,0.763,0.853,-14.611,0.0298,0.0295,0.0198,0.0705,0.968,136.987
19080,0.554,0.404,-17.696,0.0401,0.123,0.000197,0.299,0.26,169.087
19081,0.741,0.511,-15.985,0.0299,0.0356,0.000616,0.0512,0.809,115.396
19082,0.587,0.842,-13.788,0.0432,0.0615,0.0325,0.29,0.904,170.016
19083,0.551,0.316,-16.391,0.0299,0.245,5.7e-06,0.0744,0.253,153.666
19084,0.67,0.355,-16.062,0.0302,0.418,3.77e-06,0.361,0.367,112.195
19085,0.656,0.584,-14.135,0.0267,0.0275,0.000106,0.0398,0.837,140.991
19086,0.706,0.681,-15.265,0.0553,0.0317,0.00114,0.0846,0.876,150.017
19087,0.706,0.257,-16.154,0.029,0.265,3.17e-06,0.0674,0.388,101.685
19088,0.685,0.401,-15.972,0.0352,0.063,7.48e-05,0.0824,0.328,142.034
19089,0.435,0.202,-18.794,0.0305,0.475,1.07e-06,0.0741,0.106,134.231
19090,0.785,0.845,-9.468,0.0322,0.0863,0.0107,0.145,0.805,119.166
19091,0.523,0.39,-14.445,0.0318,0.093,0.0,0.298,0.222,140.947
19092,0.792,0.753,-9.781,0.0276,0.00839,0.0107,0.0545,0.795,117.639
19093,0.632,0.656,-9.29,0.0277,0.123,0.000264,0.0735,0.752,86.605
19094,0.579,0.503,-9.979,0.0265,0.0126,0.00182,0.339,0.278,75.034
19095,0.67,0.89,-8.017,0.0307,0.012,0.0276,0.124,0.895,138.854
19096,0.735,0.726,-9.853,0.0533,0.0864,0.00372,0.0364,0.899,157.984
19097,0.776,0.903,-9.697,0.0439,0.091,0.00241,0.0217,0.962,149.988
19098,0.812,0.556,-9.902,0.0514,0.0979,4.07e-05,0.047,0.816,148.159
19099,0.266,0.164,-18.582,0.0361,0.541,4.76e-05,0.174,0.174,75.059
19100,0.539,0.359,-19.263,0.0358,0.00517,0.739,0.0799,0.736,156.913
19101,0.546,0.944,-9.134,0.0441,0.00505,0.713,0.989,0.856,134.4
19102,0.485,0.158,-18.127,0.0405,0.93,3.6e-05,0.92,0.289,139.512
19103,0.215,0.959,-9.045,0.0916,0.211,0.565,0.964,0.549,187.657
19104,0.749,0.863,-9.728,0.0342,0.164,0.0605,0.123,0.896,122.045
19105,0.669,0.674,-11.236,0.0332,0.213,7.45e-06,0.0878,0.654,137.423
19106,0.621,0.749,-10.288,0.0439,0.208,4.88e-05,0.614,0.955,168.637
19107,0.435,0.15,-16.577,0.0409,0.962,0.0,0.332,0.252,83.173
19108,0.477,0.803,-10.227,0.0399,0.0466,0.287,0.134,0.832,165.451
19109,0.703,0.5,-12.776,0.0456,0.334,4.89e-05,0.112,0.935,121.205
19110,0.58,0.391,-12.97,0.0347,0.647,0.000354,0.141,0.21,143.645
19111,0.43,0.5,-11.673,0.0334,0.656,0.00214,0.0885,0.121,73.1
19112,0.676,0.726,-10.593,0.0431,0.012,2.68e-05,0.0947,0.621,118.887
19113,0.761,0.742,-11.207,0.025,0.0898,0.000951,0.0512,0.94,107.395
19114,0.743,0.833,-11.045,0.0308,0.0965,0.05,0.0686,0.921,121.531
19115,0.667,0.669,-11.975,0.0344,0.201,2.56e-06,0.077,0.687,136.842
19116,0.627,0.683,-11.879,0.0386,0.177,0.000221,0.271,0.963,167.932
19117,0.353,0.11,-19.537,0.0493,0.945,0.0,0.174,0.258,168.302
19118,0.485,0.78,-10.907,0.0402,0.00478,0.00696,0.142,0.815,164.919
19119,0.725,0.485,-13.687,0.0394,0.204,0.0,0.079,0.925,120.735
19120,0.582,0.38,-13.865,0.0334,0.478,2.18e-05,0.179,0.159,143.108
19121,0.491,0.458,-13.359,0.0306,0.487,0.000256,0.089,0.145,72.951
19122,0.675,0.675,-11.433,0.0427,0.00542,0.000485,0.0939,0.624,118.466
19123,0.758,0.71,-12.057,0.0254,0.0931,0.00245,0.126,0.943,107.056
19124,0.637,0.616,-8.67,0.0265,0.534,0.000947,0.127,0.388,126.74
19125,0.504,0.904,-6.863,0.179,0.356,0.121,0.14,0.772,176.808
19126,0.683,0.674,-8.378,0.0393,0.435,0.0102,0.204,0.719,137.061
19127,0.609,0.93,-7.322,0.0464,0.184,0.000624,0.117,0.809,138.488
19128,0.673,0.663,-7.29,0.0269,0.217,0.017,0.177,0.671,120.634
19129,0.627,0.713,-9.007,0.0506,0.37,0.000579,0.0933,0.845,163.833
19130,0.678,0.856,-6.296,0.079,0.139,0.031,0.134,0.681,138.141
19131,0.466,0.909,-7.204,0.0503,0.213,0.000606,0.522,0.613,172.683
19132,0.344,0.449,-8.985,0.0244,0.232,0.0143,0.138,0.132,85.206
19133,0.254,0.274,-10.714,0.0342,0.626,1.37e-05,0.18,0.184,76.641
19134,0.653,0.711,-9.509,0.0298,0.0404,0.675,0.0492,0.91,135.704
19135,0.575,0.514,-9.038,0.0417,0.253,0.000643,0.152,0.836,94.425
19136,0.481,0.407,-11.226,0.0319,0.7,0.000623,0.568,0.463,133.485
19137,0.527,0.847,-9.899,0.0298,0.0245,0.000782,0.155,0.964,169.721
19138,0.679,0.814,-10.493,0.0361,0.0343,0.0936,0.14,0.639,143.869
19139,0.728,0.834,-10.222,0.0686,0.0379,0.000844,0.0933,0.921,157.695
19140,0.521,0.489,-11.559,0.0312,0.368,0.00299,0.134,0.4,120.198
19141,0.662,0.791,-10.679,0.0345,0.00437,0.00273,0.0192,0.744,138.304
19142,0.518,0.229,-17.18,0.027,0.575,0.00363,0.123,0.159,106.665
19143,0.667,0.363,-13.498,0.0275,0.138,7.02e-06,0.41,0.224,109.208
19144,0.596,0.497,-11.638,0.0321,0.501,0.0161,0.0594,0.527,81.76
19145,0.727,0.644,-13.073,0.0455,0.221,0.00108,0.0714,0.73,131.709
19146,0.588,0.302,-12.945,0.0277,0.455,0.0257,0.0979,0.199,134.019
19147,0.521,0.794,-10.4,0.045,0.241,0.00679,0.626,0.572,141.38
19148,0.649,0.535,-11.335,0.0308,0.0453,0.000293,0.219,0.441,113.694
19149,0.589,0.814,-10.033,0.0338,0.0836,0.00372,0.131,0.86,143.529
19150,0.639,0.688,-9.671,0.0542,0.0725,0.000776,0.272,0.403,118.158
19151,0.53,0.745,-9.777,0.0335,0.155,1.04e-05,0.149,0.491,81.707
19152,0.387,0.149,-16.368,0.0331,0.75,0.0047,0.0974,0.0628,141.355
19153,0.622,0.817,-10.605,0.0308,0.153,0.0,0.132,0.964,149.018
19154,0.343,0.191,-16.724,0.0322,0.95,0.0391,0.142,0.125,97.06
19155,0.651,0.501,-11.662,0.0365,0.723,7.89e-06,0.0559,0.604,137.987
19156,0.566,0.606,-14.986,0.0295,0.00785,0.0031,0.118,0.923,132.754
19157,0.608,0.391,-17.042,0.0284,0.554,1.72e-05,0.0891,0.751,143.665
19158,0.557,0.311,-15.225,0.0307,0.404,7.46e-06,0.204,0.432,142.183
19159,0.762,0.514,-12.374,0.0352,0.0582,9.88e-05,0.0383,0.962,125.524
19160,0.725,0.599,-12.604,0.0354,0.322,2.3e-05,0.19,0.815,131.0
